engine_id,cycle,set1,set2,set3,sensor_val1,sensor_val2,sensor_val3,sensor_val4,sensor_val5,sensor_val6,sensor_val7,sensor_val8,sensor_val9,sensor_val10,sensor_val11,sensor_val12,sensor_val13,sensor_val14,sensor_val15,sensor_val16,sensor_val17,sensor_val18,sensor_val19,sensor_val20,sensor_val21
2,30,100.0,0.0015,0.0004,9043.57,521.74,8132.58,1583.78,553.58,38.93,518.67,0.03,2388.11,1409.97,100.0,393,2388.12,1.3,642.75,2388,8.4629,21.61,47.49,14.62,23.3048
2,31,100.0,0.0003,0.0002,9045.86,521.41,8129.54,1591.32,553.46,38.74,518.67,0.03,2388.13,1402.47,100.0,394,2388.11,1.3,642.77,2388,8.4312,21.61,47.53,14.62,23.3065
2,32,100.0,0.0032,0.0002,9055.9,521.48,8129.92,1594.31,553.78,38.74,518.67,0.03,2388.11,1416.93,100.0,394,2388.16,1.3,642.78,2388,8.4061,21.61,47.51,14.62,23.3139
2,33,100.0,-0.0006,-0.0003,9048.95,521.41,8127.13,1592.58,553.85,39.02,518.67,0.03,2388.06,1405.06,100.0,395,2388.09,1.3,642.53,2388,8.4163,21.61,47.49,14.62,23.3074
2,34,100.0,-0.0033,0.0001,9048.31,521.87,8126.81,1582.25,554.02,38.97,518.67,0.03,2388.09,1409.15,100.0,392,2388.13,1.3,642.43,2388,8.4476,21.61,47.54,14.62,23.2535
2,35,100.0,-0.0033,-0.0001,9048.35,521.99,8124.1,1597.36,553.64,38.87,518.67,0.03,2388.14,1402.02,100.0,393,2388.09,1.3,642.89,2388,8.4593,21.61,47.42,14.62,23.3074
2,36,100.0,-0.0017,0.0001,9050.91,521.46,8131.65,1584.89,553.22,38.84,518.67,0.03,2388.12,1407.87,100.0,393,2388.12,1.3,642.23,2388,8.4211,21.61,47.48,14.62,23.2243
2,37,100.0,0.0004,-0.0001,9047.66,521.74,8135.15,1581.9,553.61,39.02,518.67,0.03,2388.16,1404.83,100.0,393,2388.11,1.3,643.2,2388,8.4178,21.61,47.19,14.62,23.288
2,38,100.0,-0.0029,-0.0001,9048.89,521.35,8127.19,1588.47,553.29,38.81,518.67,0.03,2388.12,1401.81,100.0,393,2388.1,1.3,642.62,2388,8.4541,21.61,47.5,14.62,23.3641
2,39,100.0,0.0002,0.0004,9049.71,521.75,8128.53,1591.62,553.49,38.67,518.67,0.03,2388.13,1405.46,100.0,394,2388.1,1.3,642.98,2388,8.4363,21.61,47.58,14.62,23.3072
2,40,100.0,0.0023,0.0003,9051.07,521.91,8127.59,1590.33,553.68,38.74,518.67,0.03,2388.12,1407.82,100.0,393,2388.16,1.3,642.65,2388,8.419,21.61,47.47,14.62,23.3693
2,41,100.0,-0.0001,-0.0002,9042.03,521.47,8125.49,1595.98,553.44,38.82,518.67,0.03,2388.1,1405.79,100.0,393,2388.08,1.3,642.78,2388,8.4247,21.61,47.44,14.62,23.3411
2,42,100.0,-0.0039,-0.0002,9045.09,521.51,8126.66,1586.43,553.91,38.88,518.67,0.03,2388.14,1409.1,100.0,393,2388.09,1.3,642.74,2388,8.4788,21.61,47.45,14.62,23.2196
2,43,100.0,0.0014,0.0001,9050.32,521.31,8125.56,1588.4,553.01,38.73,518.67,0.03,2388.15,1405.06,100.0,392,2388.11,1.3,642.82,2388,8.4927,21.61,47.55,14.62,23.2775
2,44,100.0,-0.0023,0.0003,9049.84,520.96,8132.18,1591.75,553.62,38.79,518.67,0.03,2388.13,1411.05,100.0,392,2388.12,1.3,642.77,2388,8.4366,21.61,47.65,14.62,23.3533
2,45,100.0,-0.0029,0.0,9045.99,521.65,8128.22,1590.52,553.85,38.95,518.67,0.03,2388.1,1406.2,100.0,392,2388.09,1.3,642.48,2388,8.4467,21.61,47.5,14.62,23.2906
2,46,100.0,0.0026,-0.0002,9045.35,521.04,8128.82,1589.31,553.83,38.88,518.67,0.03,2388.1,1401.67,100.0,394,2388.11,1.3,642.84,2388,8.4455,21.61,47.42,14.62,23.231
2,47,100.0,-0.0029,-0.0004,9052.32,522.23,8128.77,1587.58,554.24,38.88,518.67,0.03,2388.11,1403.23,100.0,392,2388.06,1.3,642.85,2388,8.4221,21.61,47.5,14.62,23.2965
2,48,100.0,0.0011,-0.0001,9046.73,521.32,8125.65,1587.71,553.3,38.99,518.67,0.03,2388.11,1411.96,100.0,392,2388.18,1.3,642.64,2388,8.4465,21.61,47.44,14.62,23.2918
2,49,100.0,0.0018,-0.0001,9044.77,521.74,8126.9,1586.59,553.52,38.81,518.67,0.03,2388.09,1410.83,100.0,391,2388.1,1.3,642.55,2388,8.4505,21.61,47.67,14.62,23.2618
3,1,100.0,-0.0001,0.0001,9053.65,522.2,8131.17,1589.92,553.4,38.99,518.67,0.03,2388.13,1408.39,100.0,392,2388.07,1.3,642.03,2388,8.433,21.61,47.71,14.62,23.296
3,2,100.0,0.0039,-0.0003,9041.49,521.19,8132.69,1597.31,553.74,38.84,518.67,0.03,2388.08,1407.9,100.0,393,2388.11,1.3,642.23,2388,8.4183,21.61,47.44,14.62,23.3191
3,3,100.0,0.0006,0.0003,9053.39,521.92,8131.29,1586.77,553.23,38.69,518.67,0.03,2388.09,1407.58,100.0,391,2388.06,1.3,642.98,2388,8.4017,21.61,47.4,14.62,23.3774
3,4,100.0,-0.0011,-0.0001,9051.03,521.59,8134.41,1590.52,553.31,38.72,518.67,0.03,2388.09,1401.42,100.0,395,2388.08,1.3,642.42,2388,8.4398,21.61,47.66,14.62,23.3676
3,5,100.0,-0.0004,-0.0003,9054.7,521.37,8135.05,1583.09,553.61,38.81,518.67,0.03,2388.09,1405.87,100.0,392,2388.16,1.3,642.48,2388,8.454,21.61,47.54,14.62,23.2853
3,6,100.0,0.0004,0.0001,9053.51,521.93,8132.28,1589.1,553.73,38.88,518.67,0.03,2388.1,1406.66,100.0,394,2388.1,1.3,642.58,2388,8.4054,21.61,47.3,14.62,23.3089
3,7,100.0,-0.0009,-0.0003,9057.38,521.79,8127.39,1592.23,553.32,38.95,518.67,0.03,2388.09,1397.15,100.0,392,2388.06,1.3,642.64,2388,8.4439,21.61,47.63,14.62,23.316
3,8,100.0,0.0033,0.0,9042.62,521.81,8131.73,1588.26,553.56,38.83,518.67,0.03,2388.08,1407.24,100.0,393,2388.09,1.3,642.68,2388,8.4626,21.61,47.5,14.62,23.3569
3,9,100.0,-0.0036,-0.0002,9045.07,521.28,8136.76,1591.62,553.08,38.91,518.67,0.03,2388.08,1403.38,100.0,394,2388.15,1.3,642.55,2388,8.4392,21.61,47.52,14.62,23.2382
3,10,100.0,0.0017,0.0002,9055.09,521.73,8133.48,1596.44,553.77,38.88,518.67,0.03,2388.11,1408.66,100.0,392,2388.09,1.3,642.18,2388,8.4405,21.61,47.55,14.62,23.3538
3,11,100.0,0.0013,0.0003,9054.78,521.47,8137.15,1589.27,553.44,39.07,518.67,0.03,2388.04,1404.58,100.0,394,2388.12,1.3,642.36,2388,8.463,21.61,47.53,14.62,23.3507
3,12,100.0,-0.0002,-0.0004,9057.97,521.78,8131.48,1594.87,553.55,38.88,518.67,0.03,2388.13,1406.67,100.0,392,2388.15,1.3,642.94,2388,8.4391,21.61,47.31,14.62,23.3538
3,13,100.0,0.0019,0.0002,9049.54,521.43,8130.1,1588.36,553.42,38.71,518.67,0.03,2388.11,1410.26,100.0,394,2388.09,1.3,642.48,2388,8.4479,21.61,47.55,14.62,23.3281
3,14,100.0,-0.0003,-0.0004,9058.86,521.67,8132.05,1593.0,554.39,38.77,518.67,0.03,2388.11,1404.23,100.0,393,2388.12,1.3,642.67,2388,8.4252,21.61,47.45,14.62,23.2074
3,15,100.0,-0.0018,-0.0001,9051.94,521.36,8131.3,1586.67,553.18,38.86,518.67,0.03,2388.11,1407.25,100.0,396,2388.13,1.3,642.44,2388,8.45,21.61,47.53,14.62,23.276
3,16,100.0,0.0021,-0.0,9050.6,520.93,8127.71,1592.5,553.44,38.92,518.67,0.03,2388.1,1400.05,100.0,393,2388.08,1.3,642.38,2388,8.4246,21.61,47.53,14.62,23.38
3,17,100.0,0.0003,0.0,9051.43,521.58,8128.93,1588.45,553.81,38.81,518.67,0.03,2388.15,1405.4,100.0,392,2388.07,1.3,642.83,2388,8.4287,21.61,47.59,14.62,23.3644
3,18,100.0,0.0015,-0.0,9049.56,521.2,8135.06,1581.11,553.79,38.87,518.67,0.03,2388.08,1409.15,100.0,393,2388.1,1.3,642.61,2388,8.3918,21.61,47.61,14.62,23.1391
3,19,100.0,0.003,-0.0002,9050.03,521.28,8136.31,1587.4,553.94,39.0,518.67,0.03,2388.09,1410.35,100.0,393,2388.13,1.3,642.92,2388,8.4564,21.61,47.57,14.62,23.2953
3,20,100.0,0.0004,-0.0002,9053.85,521.58,8133.81,1588.87,553.36,38.88,518.67,0.03,2388.13,1410.34,100.0,394,2388.09,1.3,642.28,2388,8.4204,21.61,47.59,14.62,23.2801
3,21,100.0,0.0006,0.0,9055.01,521.67,8131.69,1586.06,552.7,38.94,518.67,0.03,2388.08,1406.87,100.0,394,2388.12,1.3,642.38,2388,8.4211,21.61,47.53,14.62,23.3336
3,22,100.0,0.0008,0.0002,9051.59,521.59,8131.85,1586.63,553.01,38.83,518.67,0.03,2388.17,1402.35,100.0,392,2388.11,1.3,642.68,2388,8.4427,21.61,47.57,14.62,23.3078
3,23,100.0,0.0016,-0.0001,9061.14,521.35,8126.12,1588.75,553.08,38.85,518.67,0.03,2388.13,1406.58,100.0,395,2388.13,1.3,642.68,2388,8.4685,21.61,47.44,14.62,23.3001
3,24,100.0,0.0015,-0.0002,9051.33,521.74,8134.28,1591.61,553.6,38.78,518.67,0.03,2388.12,1401.64,100.0,392,2388.1,1.3,642.77,2388,8.4284,21.61,47.43,14.62,23.3497
3,25,100.0,-0.0,0.0002,9055.62,521.53,8133.84,1594.78,552.86,38.87,518.67,0.03,2388.14,1407.93,100.0,394,2388.1,1.3,642.52,2388,8.4647,21.61,47.69,14.62,23.2521
3,26,100.0,0.0039,0.0001,9050.23,521.21,8129.94,1588.91,553.76,38.93,518.67,0.03,2388.09,1401.57,100.0,394,2388.15,1.3,642.61,2388,8.4526,21.61,47.46,14.62,23.3734
3,27,100.0,0.0018,0.0001,9046.59,521.62,8135.43,1586.55,553.06,39.06,518.67,0.03,2388.11,1406.9,100.0,393,2388.14,1.3,642.91,2388,8.4141,21.61,47.58,14.62,23.2117
3,28,100.0,-0.0019,0.0004,9054.83,522.16,8130.71,1586.87,553.3,38.97,518.67,0.03,2388.08,1404.55,100.0,393,2388.13,1.3,642.68,2388,8.4349,21.61,47.6,14.62,23.3014
3,29,100.0,0.0007,-0.0003,9061.25,521.33,8137.46,1586.1,553.36,38.79,518.67,0.03,2388.08,1410.46,100.0,394,2388.1,1.3,642.93,2388,8.4154,21.61,47.46,14.62,23.4114
3,30,100.0,-0.001,0.0001,9058.13,520.83,8134.51,1589.93,553.94,38.67,518.67,0.03,2388.09,1409.81,100.0,395,2388.1,1.3,643.44,2388,8.438,21.61,47.57,14.62,23.3157
3,31,100.0,0.0003,-0.0002,9050.18,521.27,8134.51,1585.97,553.21,38.87,518.67,0.03,2388.1,1410.98,100.0,394,2388.08,1.3,643.28,2388,8.4581,21.61,47.59,14.62,23.3326
3,32,100.0,0.0035,-0.0002,9054.94,521.75,8130.2,1586.34,553.3,38.85,518.67,0.03,2388.05,1405.97,100.0,392,2388.11,1.3,642.66,2388,8.427,21.61,47.58,14.62,23.3343
3,33,100.0,0.0076,0.0004,9055.79,521.43,8134.88,1596.15,553.15,38.84,518.67,0.03,2388.15,1417.42,100.0,393,2388.11,1.3,643.39,2388,8.4398,21.61,47.54,14.62,23.2196
3,34,100.0,-0.0024,0.0001,9061.97,521.15,8124.43,1584.06,553.63,38.66,518.67,0.03,2388.14,1413.43,100.0,394,2388.13,1.3,642.47,2388,8.4408,21.61,47.69,14.62,23.2639
3,35,100.0,0.0018,0.0,9046.35,521.38,8132.54,1589.74,553.68,38.79,518.67,0.03,2388.14,1407.48,100.0,393,2388.05,1.3,642.56,2388,8.4572,21.61,47.41,14.62,23.3207
3,36,100.0,-0.0035,-0.0003,9054.11,521.24,8132.01,1593.83,553.17,38.72,518.67,0.03,2388.09,1403.73,100.0,392,2388.15,1.3,642.43,2388,8.4606,21.61,47.55,14.62,23.2926
3,37,100.0,0.0038,-0.0003,9046.7,521.38,8131.82,1585.67,553.26,38.82,518.67,0.03,2388.11,1407.71,100.0,393,2388.09,1.3,642.14,2388,8.4322,21.61,47.53,14.62,23.2423
3,38,100.0,0.0019,0.0002,9053.4,521.61,8131.34,1596.84,554.06,38.74,518.67,0.03,2388.13,1409.5,100.0,392,2388.09,1.3,642.85,2388,8.4477,21.61,47.6,14.62,23.4023
3,39,100.0,0.0005,-0.0005,9052.78,520.79,8129.68,1593.97,553.19,38.75,518.67,0.03,2388.09,1406.25,100.0,393,2388.11,1.3,642.63,2388,8.4034,21.61,47.55,14.62,23.3069
3,40,100.0,-0.0004,-0.0005,9053.33,521.66,8132.02,1588.58,553.38,38.73,518.67,0.03,2388.18,1407.3,100.0,393,2388.16,1.3,642.52,2388,8.4341,21.61,47.57,14.62,23.303
3,41,100.0,-0.0047,-0.0005,9048.09,521.34,8137.15,1596.7,553.78,38.85,518.67,0.03,2388.12,1406.09,100.0,393,2388.15,1.3,642.94,2388,8.4601,21.61,47.49,14.62,23.4
3,42,100.0,-0.0011,-0.0004,9051.32,521.37,8134.08,1590.47,552.79,38.75,518.67,0.03,2388.1,1415.23,100.0,393,2388.13,1.3,642.74,2388,8.4292,21.61,47.36,14.62,23.312
3,43,100.0,0.0017,0.0001,9052.23,521.59,8134.12,1589.26,553.34,38.84,518.67,0.03,2388.1,1413.2,100.0,394,2388.11,1.3,643.02,2388,8.4194,21.61,47.5,14.62,23.4232
3,44,100.0,-0.0019,0.0,9055.43,521.77,8133.77,1586.46,552.95,38.74,518.67,0.03,2388.14,1410.72,100.0,394,2388.13,1.3,642.16,2388,8.4204,21.61,47.59,14.62,23.3035
3,45,100.0,0.0003,-0.0004,9058.3,521.0,8125.84,1588.36,552.3,38.86,518.67,0.03,2388.14,1405.75,100.0,394,2388.13,1.3,642.55,2388,8.4227,21.61,47.57,14.62,23.3064
3,46,100.0,-0.0006,-0.0002,9055.86,521.21,8127.02,1587.99,553.75,38.83,518.67,0.03,2388.09,1401.94,100.0,393,2388.09,1.3,642.45,2388,8.421,21.61,47.55,14.62,23.1494
3,47,100.0,0.0015,-0.0005,9051.69,520.81,8137.44,1587.05,553.6,38.88,518.67,0.03,2388.11,1407.79,100.0,394,2388.14,1.3,642.63,2388,8.4516,21.61,47.56,14.62,23.3113
